taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
agarics:ukraine:taxon:1117	Ripartites tricholoma	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Ripartites	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Ripartites	tricholoma		species	(Alb. & Schwein.) P.Karst.
agarics:ukraine:taxon:1118	Roridomyces roridus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Mycenaceae | Roridomyces	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Roridomyces	roridus		species	(Fr.) Rexer
agarics:ukraine:taxon:1119	Saproamanita vittadinii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Amanitaceae | Saproamanita	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Saproamanita	vittadinii		species	(Moretti) Redhead, Vizzini, Drehmel & Contu
agarics:ukraine:taxon:1120	Simocybe centunculus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Simocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Simocybe	centunculus		species	(Fr.) P.Karst.
agarics:ukraine:taxon:1121	Simocybe haustellaris	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Simocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Simocybe	haustellaris		species	(Fr.) Watling
agarics:ukraine:taxon:1122	Simocybe sumptuosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Simocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Simocybe	sumptuosa		species	(P.D.Orton) Singer
agarics:ukraine:taxon:1123	Sphagnurus paluster	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Sphagnurus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Sphagnurus	paluster		species	(Peck) Redhead & V.Hofst.
agarics:ukraine:taxon:1124	Strobilurus esculentus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Strobilurus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Strobilurus	esculentus		species	(Wulfen) Singer
agarics:ukraine:taxon:1125	Strobilurus stephanocystis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Strobilurus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Strobilurus	stephanocystis		species	(Kühner & Romagn. ex Hora) Singer
agarics:ukraine:taxon:1126	Strobilurus tenacellus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Strobilurus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Strobilurus	tenacellus		species	(Pers.) Singer
agarics:ukraine:taxon:1127	Stropharia aeruginosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	aeruginosa		species	(Curtis) Quél.
agarics:ukraine:taxon:1128	Stropharia albonitens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	albonitens		species	(Fr.) Quél.
agarics:ukraine:taxon:1129	Stropharia caerulea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	caerulea		species	Kreisel
agarics:ukraine:taxon:1130	Stropharia melanosperma	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	melanosperma		species	(Bull.) Gillet
agarics:ukraine:taxon:1131	Stropharia rugosoannulata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	rugosoannulata		species	Farl. ex Murrill
agarics:ukraine:taxon:1132	Stropharia semiglobata radicata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Stropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	semiglobata	radicata	varietas	Bres.
agarics:ukraine:taxon:1133	Tectella patellaris	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Mycenaceae | Tectella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Tectella	patellaris		species	(Fr.) Murrill
agarics:ukraine:taxon:1134	Tephrocybe ambusta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	ambusta		species	(Fr.) Donk
agarics:ukraine:taxon:1135	Tephrocybe anthracophila	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	anthracophila		species	(Lasch) P.D.Orton
agarics:ukraine:taxon:1136	Tephrocybe atrata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	atrata		species	(Fr.) Donk
agarics:ukraine:taxon:1137	Tephrocybe misera	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	misera		species	(Fr.) M.M.Moser ex Contu & Vizzini
agarics:ukraine:taxon:1138	Tephrocybe putida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	putida		species	(P.Karst.) M.M.Moser
agarics:ukraine:taxon:1139	Tephrocybe rancida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tephrocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	rancida		species	(Fr.) Donk
agarics:ukraine:taxon:1140	Tricholoma albatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	albatum		species	Velen.
agarics:ukraine:taxon:1141	Tricholoma albidum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	albidum		species	Bon
agarics:ukraine:taxon:1142	Tricholoma albobrunneum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	albobrunneum		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1143	Tricholoma album	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	album		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1144	Tricholoma argyraceum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	argyraceum		species	(Bull.) Gillet
agarics:ukraine:taxon:1145	Tricholoma arvernense	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	arvernense		species	Bon
agarics:ukraine:taxon:1146	Tricholoma atrosquamosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	atrosquamosum		species	Sacc.
agarics:ukraine:taxon:1147	Tricholoma aurantium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	aurantium		species	(Schaeff.) Ricken
agarics:ukraine:taxon:1148	Tricholoma cingulatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	cingulatum		species	(Almfelt ex Fr.) Jacobashch
agarics:ukraine:taxon:1149	Tricholoma colossus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	colossus		species	(Fr.) Quél.
agarics:ukraine:taxon:1150	Tricholoma columbetta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	columbetta		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1151	Tricholoma equestre	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	equestre		species	(L.) P.Kumm.
agarics:ukraine:taxon:1152	Tricholoma evenosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	evenosum		species	(Sacc.) Rea
agarics:ukraine:taxon:1153	Tricholoma focale	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	focale		species	(Fr.) Ricken
agarics:ukraine:taxon:1154	Tricholoma fracticum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	fracticum		species	(Britzelm.) Kreisel
agarics:ukraine:taxon:1155	Tricholoma fucatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	fucatum		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1156	Tricholoma fulvum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	fulvum		species	(DC.) Bigeard & H.Guill.
agarics:ukraine:taxon:1157	Tricholoma imbricatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	imbricatum		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1158	Tricholoma inamoenum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	inamoenum		species	(Fr.) Gillet
agarics:ukraine:taxon:1159	Tricholoma lascivum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	lascivum		species	(Fr.) Gillet
agarics:ukraine:taxon:1160	Tricholoma maluvium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	maluvium		species	(Battarra ex Fr.) Sacc.
agarics:ukraine:taxon:1161	Tricholoma orirubens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	orirubens		species	Quél.
agarics:ukraine:taxon:1162	Tricholoma pardinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	pardinum		species	(Pers.) Quél.
agarics:ukraine:taxon:1163	Tricholoma pessundatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	pessundatum		species	(Fr.) Quél.
agarics:ukraine:taxon:1164	Tricholoma populinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	populinum		species	J.E.Lange
agarics:ukraine:taxon:1165	Tricholoma portentosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	portentosum		species	(Fr.) Quél.
agarics:ukraine:taxon:1166	Tricholoma psammopus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	psammopus		species	(Kalchbr.) Quél.
agarics:ukraine:taxon:1167	Tricholoma robustum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	robustum		species	(Alb. & Schwein.) Ricken
agarics:ukraine:taxon:1168	Tricholoma saponaceum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	saponaceum		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1169	Tricholoma saponaceum sulphurinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	saponaceum	sulphurinum	varietas	(Quél.) Rea
agarics:ukraine:taxon:1170	Tricholoma scalpturatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	scalpturatum		species	(Fr.) Quél.
agarics:ukraine:taxon:1171	Tricholoma sciodes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	sciodes		species	(Pers.) C.Martín
agarics:ukraine:taxon:1172	Tricholoma sejunctum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	sejunctum		species	(Sowerby) Quél.
agarics:ukraine:taxon:1173	Tricholoma striatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	striatum		species	(Schaeff.) Quél.
agarics:ukraine:taxon:1174	Tricholoma subannulatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	subannulatum		species	(Peck) Zeller
agarics:ukraine:taxon:1175	Tricholoma sulphureum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	sulphureum		species	(Bull.) P.Kumm.
agarics:ukraine:taxon:1176	Tricholoma terreum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	terreum		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1177	Tricholoma tigrinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	tigrinum		species	(Schaeff.) Gillet
agarics:ukraine:taxon:1178	Tricholoma triste	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	triste		species	(Scop.) Quél.
agarics:ukraine:taxon:1179	Tricholoma ustale	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	ustale		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1180	Tricholoma vaccinum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	vaccinum		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1181	Tricholoma virgatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	virgatum		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1182	Tricholomella constricta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Tricholomella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tricholomella	constricta		species	(Fr.) Zerova ex Kalamees
agarics:ukraine:taxon:1183	Tricholomopsis decora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholomopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholomopsis	decora		species	(Fr.) Singer
agarics:ukraine:taxon:1184	Tricholomopsis rutilans	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholomopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholomopsis	rutilans		species	(Schaeff.) Singer
agarics:ukraine:taxon:1185	Tricholosporum goniospermum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Tricholosporum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholosporum	goniospermum		species	(Bres.) Guzmán ex T.J.Baroni
agarics:ukraine:taxon:1186	Tubaria conspersa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tubariaceae | Tubaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae	Tubaria	conspersa		species	(Pers.) Fayod
agarics:ukraine:taxon:1187	Tubaria dispersa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tubariaceae | Tubaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae	Tubaria	dispersa		species	(Pers.) Singer
agarics:ukraine:taxon:1188	Tubaria furfuracea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tubariaceae | Tubaria	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae	Tubaria	furfuracea		species	(Pers.) Gillet
agarics:ukraine:taxon:1189	Volvariella bombycina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	bombycina		species	(Schaeff.) Singer
agarics:ukraine:taxon:1190	Volvariella caesiotincta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	caesiotincta		species	P.D.Orton
agarics:ukraine:taxon:1191	Volvariella cinerascens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	cinerascens		species	(Bres.) M.M.Moser
agarics:ukraine:taxon:1192	Volvariella hypopithys	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	hypopithys		species	(Fr.) Shaffer
agarics:ukraine:taxon:1193	Volvariella media	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	media		species	(Schumach.) Singer
agarics:ukraine:taxon:1194	Volvariella murinella	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	murinella		species	(Quél.) M.M.Moser ex Dennis, P.D.Orton & Hora
agarics:ukraine:taxon:1195	Volvariella pusilla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	pusilla		species	(Pers.) Singer
agarics:ukraine:taxon:1196	Volvariella pusilla taylorii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	pusilla	taylorii	varietas	(Berk. & Broome) Boekhout
agarics:ukraine:taxon:1197	Volvariella surrecta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	surrecta		species	(Knapp) Singer
agarics:ukraine:taxon:1198	Volvariella taylorii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	taylorii		species	(Berk. & Broome) Singer
agarics:ukraine:taxon:1199	Volvariella volvacea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvariella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	volvacea		species	(Bull.) Singer
agarics:ukraine:taxon:1200	Volvopluteus earlei	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvopluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvopluteus	earlei		species	(Murrill) Vizzini, Contu & Justo
agarics:ukraine:taxon:1201	Volvopluteus gloiocephalus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Volvopluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvopluteus	gloiocephalus		species	(DC.) Vizzini, Contu & Justo
agarics:ukraine:taxon:1202	Xeromphalina campanella	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Mycenaceae | Xeromphalina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Xeromphalina	campanella		species	(Batsch) Kühner & Maire
agarics:ukraine:taxon:1203	Xeromphalina cauticinalis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Mycenaceae | Xeromphalina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Xeromphalina	cauticinalis		species	(Fr.) Kühner & Maire
agarics:ukraine:taxon:1204	Xeromphalina cauticinalis subfellea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Mycenaceae | Xeromphalina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Xeromphalina	cauticinalis	subfellea	varietas	Bon
